simulation_time,risk_level,vehicle_1,vehicle_2,action,priority_vehicle_id,yielding_vehicle_id,reservation_queue,conflict_group_vehicle_ids,predicted_arrival_time_s,conflict_zone_vehicle_ids,target_speed_mps,release_reason,note
139.50,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_023,targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,146.40,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=89.5.
139.90,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,141.10,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
139.90,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,141.10,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
139.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,146.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
140.00,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,141.10,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
140.00,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,141.10,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
140.10,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,141.10,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
140.10,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,141.10,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
140.50,HIGH,targeted_vehicle_023,targeted_vehicle_024,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_024,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,142.40,targeted_vehicle_023,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=15.1 remaining_to_hold_m=2.6 speed_mps=6.86 target_speed_mps=2.00 decel_mps2=8.22 duration_s=0.59.
140.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,149.55,targeted_vehicle_023,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
141.50,HIGH,targeted_vehicle_023,targeted_vehicle_024,SLOW_NEAR_ENTRY,targeted_vehicle_023,targeted_vehicle_024,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_023;targeted_vehicle_024;targeted_vehicle_025,142.40,targeted_vehicle_023,0.30,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: final_brake_before_guard entry_distance_m=11.6 hold_distance_m=12.5 speed_mps=1.49 target_speed_mps=0.30 duration_s=0.40.
141.80,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_023,targeted_vehicle_024;targeted_vehicle_025,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
141.80,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_024,targeted_vehicle_024,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,142.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
141.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,157.71,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=66.1 remaining_to_hold_m=53.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
142.90,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,174.62,targeted_vehicle_024,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=63.2 remaining_to_hold_m=50.7 speed_mps=2.19 profile_speed_mps=2.00.
143.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,169.68,targeted_vehicle_024,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.3 remaining_to_hold_m=49.8 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
143.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,174.57,targeted_vehicle_024,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=61.4 remaining_to_hold_m=48.9 speed_mps=2.19 profile_speed_mps=2.00.
144.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,169.81,targeted_vehicle_024,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=60.3 remaining_to_hold_m=47.8 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
144.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,175.22,targeted_vehicle_024,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=59.1 remaining_to_hold_m=46.6 speed_mps=2.14 profile_speed_mps=2.00.
145.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_024,targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,targeted_vehicle_024;targeted_vehicle_025,169.91,targeted_vehicle_024,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=58.5 remaining_to_hold_m=46.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
145.30,HIGH,targeted_vehicle_023,targeted_vehicle_024,RELEASE_NEXT_VEHICLE,targeted_vehicle_024,targeted_vehicle_024,targeted_vehicle_024,targeted_vehicle_025,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
145.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_025,173.90,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
146.60,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_025,targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026,155.10,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
147.60,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_025,targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026,155.10,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
148.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_025,targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026,155.10,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
148.80,,,,SLOW_NEAR_ENTRY,targeted_vehicle_025,targeted_vehicle_027,targeted_vehicle_025;targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026;targeted_vehicle_027,154.94,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
149.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_025;targeted_vehicle_026;targeted_vehicle_027,150.69,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
149.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_025;targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_025;targeted_vehicle_026;targeted_vehicle_027,150.69,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
152.40,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_025,targeted_vehicle_026;targeted_vehicle_027,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
152.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_027,targeted_vehicle_027,targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_026;targeted_vehicle_027,155.30,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
152.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,SLOW_NEAR_ENTRY,targeted_vehicle_027,targeted_vehicle_026,targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_026;targeted_vehicle_027,155.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=33.9 remaining_to_hold_m=21.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
153.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,SLOW_NEAR_ENTRY,targeted_vehicle_027,targeted_vehicle_026,targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_026;targeted_vehicle_027,155.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=22.6 remaining_to_hold_m=10.1 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
154.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,SLOW_NEAR_ENTRY,targeted_vehicle_027,targeted_vehicle_026,targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_026;targeted_vehicle_027,155.40,targeted_vehicle_027,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=16.0 remaining_to_hold_m=3.5 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
155.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,WAIT_AT_STOP_ZONE,targeted_vehicle_027,targeted_vehicle_026,targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_026;targeted_vehicle_027,155.40,targeted_vehicle_027,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=13.1 remaining_to_hold_m=0.6 speed_mps=2.19 profile_speed_mps=2.00.
155.60,HIGH,targeted_vehicle_026,targeted_vehicle_027,SLOW_NEAR_ENTRY,targeted_vehicle_027,targeted_vehicle_026,targeted_vehicle_027;targeted_vehicle_026,targeted_vehicle_026;targeted_vehicle_027,155.40,targeted_vehicle_027,1.51,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=12.7 remaining_to_hold_m=0.2 speed_mps=2.06 target_speed_mps=1.51 decel_mps2=5.00 duration_s=0.40.
156.20,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_027,targeted_vehicle_027,targeted_vehicle_027,targeted_vehicle_026,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.20,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.30,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.30,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.40,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.50,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.50,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.60,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.60,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.70,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.70,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.80,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.80,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
156.90,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
156.90,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
157.00,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
157.00,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,155.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
159.00,HIGH,targeted_vehicle_026,targeted_vehicle_027,RELEASE_NEXT_VEHICLE,targeted_vehicle_026,targeted_vehicle_026,targeted_vehicle_026,,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
160.90,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_028,169.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
166.50,HIGH,targeted_vehicle_028,targeted_vehicle_029,SLOW_NEAR_ENTRY,targeted_vehicle_028,targeted_vehicle_029,targeted_vehicle_029;targeted_vehicle_028,targeted_vehicle_028;targeted_vehicle_029,169.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=25.3 remaining_to_hold_m=12.8 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=7.38 duration_s=1.61.
167.50,HIGH,targeted_vehicle_028,targeted_vehicle_029,SLOW_NEAR_ENTRY,targeted_vehicle_028,targeted_vehicle_029,targeted_vehicle_029;targeted_vehicle_028,targeted_vehicle_028;targeted_vehicle_029,169.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=15.2 remaining_to_hold_m=2.7 speed_mps=6.94 target_speed_mps=2.00 decel_mps2=8.09 duration_s=0.61.
168.00,HIGH,targeted_vehicle_028,targeted_vehicle_029,RELEASE_NEXT_VEHICLE,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_028;targeted_vehicle_029,169.50,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
168.00,HIGH,targeted_vehicle_028,targeted_vehicle_029,RELEASE_NEXT_VEHICLE,targeted_vehicle_029,targeted_vehicle_029,targeted_vehicle_029;targeted_vehicle_028,targeted_vehicle_028;targeted_vehicle_029,169.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
168.00,HIGH,targeted_vehicle_028,targeted_vehicle_029,SLOW_NEAR_ENTRY,targeted_vehicle_029,targeted_vehicle_028,targeted_vehicle_029;targeted_vehicle_028,targeted_vehicle_028;targeted_vehicle_029,169.50,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=13.1 remaining_to_hold_m=0.6 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=9.00 duration_s=1.32.
168.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_029,targeted_vehicle_030,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,176.70,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
168.40,HIGH,targeted_vehicle_028,targeted_vehicle_029,SKIP_ALREADY_IN_CONFLICT_ZONE,targeted_vehicle_029,targeted_vehicle_028,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,169.50,targeted_vehicle_028,,already_inside_conflict_zone,Vehicle already crossed into boundary; priority cleared to maintain throughput safely.
169.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_029,targeted_vehicle_030,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,176.70,targeted_vehicle_028;targeted_vehicle_029,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
169.40,HIGH,targeted_vehicle_028,targeted_vehicle_029,SKIP_ALREADY_IN_CONFLICT_ZONE,targeted_vehicle_029,targeted_vehicle_028,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,169.50,targeted_vehicle_028;targeted_vehicle_029,,already_inside_conflict_zone,Vehicle already crossed into boundary; priority cleared to maintain throughput safely.
170.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_029,targeted_vehicle_030,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,176.70,targeted_vehicle_028;targeted_vehicle_029,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
170.40,HIGH,targeted_vehicle_028,targeted_vehicle_029,SKIP_ALREADY_IN_CONFLICT_ZONE,targeted_vehicle_029,targeted_vehicle_028,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,169.50,targeted_vehicle_028;targeted_vehicle_029,,already_inside_conflict_zone,Vehicle already crossed into boundary; priority cleared to maintain throughput safely.
171.20,,,,SLOW_NEAR_ENTRY,targeted_vehicle_029,targeted_vehicle_030,targeted_vehicle_029;targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_029;targeted_vehicle_030,179.85,targeted_vehicle_028;targeted_vehicle_029,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
171.30,HIGH,targeted_vehicle_028,targeted_vehicle_029,RELEASE_NEXT_VEHICLE,targeted_vehicle_029,targeted_vehicle_029,targeted_vehicle_029,targeted_vehicle_028;targeted_vehicle_030,,targeted_vehicle_028,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
171.30,HIGH,targeted_vehicle_028,targeted_vehicle_029,RELEASE_NEXT_VEHICLE,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_028;targeted_vehicle_030,targeted_vehicle_028;targeted_vehicle_030,169.50,targeted_vehicle_028,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
171.70,HIGH,targeted_vehicle_028,targeted_vehicle_029,RELEASE_NEXT_VEHICLE,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_028,targeted_vehicle_030,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
171.70,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_030,targeted_vehicle_030,targeted_vehicle_030,targeted_vehicle_030,182.73,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
181.90,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,184.60,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
181.90,HIGH,targeted_vehicle_031,targeted_vehicle_032,SLOW_NEAR_ENTRY,targeted_vehicle_031,targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,184.90,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=26.7 remaining_to_hold_m=14.2 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=6.66 duration_s=1.79.
182.90,HIGH,targeted_vehicle_031,targeted_vehicle_032,SLOW_NEAR_ENTRY,targeted_vehicle_031,targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,184.90,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=16.3 remaining_to_hold_m=3.8 speed_mps=7.59 target_speed_mps=2.00 decel_mps2=7.10 duration_s=0.79.
183.20,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,184.60,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
183.20,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,184.60,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
183.30,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,184.60,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
183.30,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,184.60,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
183.40,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,184.60,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
183.40,HIGH,targeted_vehicle_031,targeted_vehicle_032,RELEASE_NEXT_VEHICLE,targeted_vehicle_031,targeted_vehicle_031,targeted_vehicle_031;targeted_vehicle_032,targeted_vehicle_031;targeted_vehicle_032,184.60,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
